windowDays,txCount,debitCount,creditCount,totalDebits,totalCredits,avgAmount,stdAmount,activeDays,debitCreditRatio,incomeRegularity,topCategoryShare,monthlyIncome,monthlyDebits,dti,dtiCapped,incomeTrend30_90,netCashflowVolatility,recurringExpenseShare,label
90,99,53,46,3705.685489861484,6254.498494010231,25.74558590049239,133.84364623009537,54,0.5924832331189843,0.0866872679916455,0.2828282828282828,2084.8328313367438,1235.2284966204945,0.5924832329295261,0.5924832329295261,0.3853698095028601,2.2797882283967787,0.9999999999999999,0
90,90,43,47,2885.0893363171795,5522.886248143586,29.308854575848965,129.76326200870994,54,0.5223879700155982,0,0.2777777777777778,1840.9620827145288,961.6964454390599,0.5223879698264261,0.5223879698264261,0.3581421561275023,1.9954338861676582,0.9999999999999999,0
90,90,45,45,2919.4040114639674,6023.3553225750575,34.48834790123434,133.8194910048782,51,0.48468068952160137,0.06490328062014927,0.26666666666666666,2007.7851075250192,973.1346704879892,0.4846806893606676,0.4846806893606676,0.40188570605284657,1.7853255468684446,1,0
90,91,43,48,2865.0492261722998,5848.303938722109,32.78301881922868,132.01257741399561,49,0.48989403692114486,0,0.27472527472527475,1949.434646240703,955.0164087241,0.48989403675361115,0.48989403675361115,0.3747103821169197,1.6688422386432913,0.9999999999999997,0
90,95,49,46,3223.752526929811,5888.029114776299,28.045016714173567,132.33102793800325,55,0.5475096103536811,0.0013692026645666378,0.2736842105263158,1962.6763715920997,1074.5841756432703,0.5475096101677073,0.5475096101677073,0.39209009562668307,2.0799842084432676,0.9999999999999997,0
90,99,51,48,3483.1971562588124,6124.43636729801,26.679183949890856,130.1357069918223,54,0.5687375860885625,0.050445509250005016,0.26262626262626265,2041.4787890993366,1161.0657187529375,0.5687375859028352,0.5687375859028352,0.44561557543956737,2.0170837036927516,0.9999999999999999,0
90,100,53,47,3335.3689506969213,5852.6751918831815,25.173062411862603,128.30740560696063,59,0.5698879300106574,0,0.3,1950.8917306277272,1111.7896502323072,0.569887929815913,0.569887929815913,0.31056731669430127,2.376459924050524,1.0000000000000002,0
90,95,47,48,3224.1327231115865,5991.515931100071,29.130349557773528,131.96052655362624,53,0.5381163564696563,0.00042560220175025254,0.25263157894736843,1997.1719770333568,1074.7109077038622,0.5381163562900302,0.5381163562900302,0.35794020924724096,1.9170661112462148,1,0
90,94,46,48,3131.7717846077708,5443.094389756541,24.588538352646495,126.34452089030503,56,0.5753660619823429,0,0.2765957446808511,1814.3647965855137,1043.9239282025903,0.5753660617709315,0.5753660617709315,0.4572110450725976,2.4244981509117434,1.0000000000000004,0
90,90,43,47,3004.1830010451977,5820.00068285471,31.2868631312168,132.9636201974451,51,0.5161825855758256,0,0.26666666666666666,1940.0002276182367,1001.3943336817325,0.5161825853984433,0.5161825853984433,0.30999737136920824,1.9140705574932821,0.9999999999999999,0
90,89,44,45,2811.6547130040776,5814.616011944973,33.74113819034715,132.64723530728457,46,0.4835495081265112,0.02537508431561253,0.25842696629213485,1938.205337314991,937.2182376680258,0.4835495079601891,0.4835495079601891,0.2975873420514071,1.6116817838150044,0.9999999999999999,0
90,101,50,51,3514.354793190862,6951.674655178832,34.032869920672944,136.02018422234786,57,0.5055407462239635,0.10009813468012063,0.27722772277227725,2317.2248850596106,1171.4515977302874,0.5055407460785193,0.5055407460785193,0.3132204844436415,1.6137898032293994,0.9999999999999999,0
90,88,45,43,3156.292360560387,6141.80678591655,33.92630028813821,139.10735103621076,48,0.5139029067609241,0.11689075171024244,0.2727272727272727,2047.2689286388502,1052.097453520129,0.5139029065935782,0.5139029065935782,0.4592637544848376,1.5818703518653574,1.0000000000000002,0
90,93,48,45,3108.5967268103404,6278.591838588799,34.08596894385438,134.72396669337053,50,0.4951104971037471,0.10707904193095008,0.26881720430107525,2092.863946196266,1036.19890893678,0.4951104969460333,0.4951104969460333,0.33095601049161344,1.6629001927769966,0.9999999999999997,0
90,83,40,43,2721.5718747871642,4802.011479653252,25.065537408025172,127.5681649881742,50,0.5667566364120665,0,0.2891566265060241,1600.6704932177506,907.1906249290547,0.5667566361760168,0.5667566361760168,0.3761296301734897,2.6007622429151165,1,0
90,88,44,44,2674.55702846028,4991.105876374695,26.324418726300156,123.89600367456478,53,0.5358646148109941,0,0.2727272727272727,1663.701958791565,891.51900948676,0.5358646145962663,0.5358646145962663,0.41743650082213135,2.252637197709119,1,0
90,98,49,49,3247.3777458342556,6646.767252015193,34.68764802225448,138.5346316151593,56,0.488564985386112,0.02639023102914262,0.25510204081632654,2215.5890840050643,1082.4592486114186,0.4885649852391038,0.4885649852391038,0.3476335286206553,1.8604677521791206,1.0000000000000002,0
90,102,54,48,3784.234012157125,6734.632458432412,28.92547496348322,135.89498185239415,59,0.5619065383229623,0.11646632300933746,0.2647058823529412,2244.8774861441375,1261.4113373857083,0.5619065381560916,0.5619065381560916,0.3696055932342561,2.154884894332971,1,0
90,82,40,42,2787.036691565758,4883.310248087017,25.56431166489337,130.9433117683138,47,0.5707269350921994,0,0.2804878048780488,1627.7700826956723,929.0122305219193,0.5707269348584534,0.5707269348584534,0.32815957631530546,2.262034887982886,0.9999999999999999,0
90,96,46,50,3050.3622328075858,5396.739223828169,24.441426989797723,126.19617767176788,57,0.5652232034436884,0,0.3020833333333333,1798.9130746093897,1016.7874109358619,0.56522320323422,0.56522320323422,0.4156939856005858,2.5072406918362007,1.0000000000000002,0
90,87,45,42,3188.5223381893074,5533.154153936831,26.949790985603737,134.3362443791722,52,0.5762576369473495,0.046836680024033295,0.26436781609195403,1844.3847179789436,1062.840779396436,0.576257636739057,0.576257636739057,0.43512759067386575,2.2438239251593872,1.0000000000000002,0
90,86,44,42,2956.5009915195747,5221.607569521375,26.33844858141625,129.59931560032072,51,0.5662051296636161,0.008002516387236036,0.26744186046511625,1740.535856507125,985.5003305065248,0.5662051294467461,0.5662051294467461,0.3005825492047605,2.290070773589574,0.9999999999999999,0
90,88,45,43,2741.513730864797,5192.5569494285955,27.852763847315895,125.67236409240266,47,0.5279698917194372,0,0.2727272727272727,1730.8523164761984,913.8379102882656,0.5279698915160808,0.5279698915160808,0.3645041536471899,1.8595504866895953,0.9999999999999997,0
90,89,40,49,2751.6194626802917,6054.023920990621,37.10566807090257,133.85608999895487,51,0.454510834138814,0,0.2808988764044944,2018.0079736635405,917.2064875600972,0.4545108339886623,0.4545108339886623,0.40920326471944884,1.565698296121095,1,0
90,85,41,44,2712.11249132027,4983.0906902555125,26.717390575708755,126.9349690774216,50,0.5442631208939407,0,0.2823529411764706,1661.0302300851708,904.0374971067566,0.5442631206754968,0.5442631206754968,0.31024974895256785,2.133752637714443,1.0000000000000002,0
90,109,56,53,3749.315301602954,7067.999856205718,30.44664728993362,129.77174496926116,59,0.5304634093590967,0.12834329797567812,0.27522935779816515,2355.999952068573,1249.7717672009846,0.5304634092089938,0.5304634092089938,0.37904290780984196,1.7352193750216873,1.0000000000000002,0
90,91,44,47,2992.534543047434,5816.591673175668,31.03359483657399,132.3357487815872,55,0.5144824857370683,0,0.26373626373626374,1938.863891058556,997.5115143491447,0.5144824855601667,0.5144824855601667,0.42288362165776167,2.0412095346648162,1,0
90,90,46,44,3333.3437997706415,5521.055016740259,24.307902410773508,132.7818582386815,51,0.603751237591355,0.006025724823081946,0.26666666666666666,1840.351672246753,1111.114599923547,0.6037512373726462,0.6037512373726462,0.35824769666275463,2.152271692868355,1,0
90,89,46,43,2933.7588816752564,5242.330421029632,25.93900606016147,127.64817289635404,55,0.5596287615421647,0,0.2808988764044944,1747.443473676544,977.9196272250855,0.5596287613286608,0.5596287613286608,0.2750226677218961,2.3848069084916155,0.9999999999999997,0
90,88,43,45,2980.5724044095996,5252.782331765835,25.820567356320854,128.85876400865266,53,0.5674273586052421,0,0.2727272727272727,1750.927443921945,993.5241348031999,0.5674273583891938,0.5674273583891938,0.3726311682434431,2.3372631205944265,0.9999999999999999,0
90,89,46,43,3206.794896596072,5560.974542822998,26.451456699178927,130.70049834103386,55,0.576660596326251,0.07196320292358072,0.25842696629213485,1853.6581809409993,1068.9316321986905,0.5766605961188555,0.5766605961188555,0.2793148241156026,2.3698199930730612,1,0
90,91,45,46,2952.1057416258996,5985.470167108022,33.333675005298026,134.94510066402103,57,0.49321200485726346,0.012732478897054866,0.25274725274725274,1995.1567223693407,984.0352472086332,0.4932120046924604,0.4932120046924604,0.3403287703012718,2.012581825850987,0.9999999999999999,0
90,96,47,49,2883.2041336437574,5602.720881220912,28.328299453928693,126.15489420854541,54,0.5146078475536797,0,0.28125,1867.5736270736372,961.0680445479192,0.5146078473699806,0.5146078473699806,0.35167449725806815,1.9686865865912793,0.9999999999999999,0
90,92,47,45,3364.8688981111295,5931.7428356125,27.90080366849318,133.72797064737,52,0.5672647973445758,0.07254056471747383,0.2608695652173913,1977.2476118708335,1121.6229660370432,0.5672647971533117,0.5672647971533117,0.33678187812439475,1.9023008528263643,1.0000000000000002,0
90,97,49,48,3137.636210779039,5835.266464192819,27.810621169214237,128.9635095638934,52,0.5377023019419834,0,0.26804123711340205,1945.0888213976061,1045.8787369263464,0.5377023017576894,0.5377023017576894,0.410846645393104,1.921417613560421,1,0
90,97,46,51,3154.990706353791,5842.8000323010865,27.709374494302022,129.5916091165367,54,0.5399792374156048,0,0.28865979381443296,1947.6000107670288,1051.6635687845971,0.539979237230769,0.539979237230769,0.29221732710832454,1.9978651069255444,1,0
90,89,44,45,2740.6683443073607,5519.323923939657,31.22084920935165,128.85378614933558,51,0.4965587056638145,0,0.25842696629213485,1839.774641313219,913.5561147691202,0.49655870548387987,0.49655870548387987,0.5051071926563714,1.8451070959426796,1,0
90,94,48,46,3193.6680565169663,5458.8890438713015,24.098095610152452,127.5821834691094,53,0.5850399285029358,0,0.2765957446808511,1819.6296812904338,1064.5560188389888,0.585039928288592,0.585039928288592,0.3174236281751644,2.1455602805426186,1.0000000000000009,0
90,92,45,47,3150.793022962257,6369.755562228155,34.98872325289021,137.63278170374394,55,0.49464896913021467,0.0640557522052656,0.2717391304347826,2123.2518540760516,1050.264340987419,0.494648968974903,0.494648968974903,0.24507203575825534,1.809902406028123,0.9999999999999997,0
90,90,47,43,3052.5700946150323,5671.9037565744975,29.103707355105147,133.46243379103493,51,0.5381914477195602,0.02789663795948294,0.2777777777777778,1890.6345855248326,1017.5233648716775,0.5381914475297856,0.5381914475297856,0.35622690519891226,2.037392259827618,1.0000000000000002,0
90,91,45,46,2984.2575811893394,5816.646236157298,31.125150054592943,131.89526586264557,43,0.5130546812569783,0.009977398820224082,0.25274725274725274,1938.8820787190991,994.7525270631131,0.5130546810805692,0.5130546810805692,0.43056360852505876,1.674686828152691,0.9999999999999996,0
90,92,47,45,3353.983995339681,5257.637763484054,20.691888784177994,128.7755012304898,55,0.637926031724024,0,0.2826086956521739,1752.5459211613513,1117.994665113227,0.6379260314813575,0.6379260314813575,0.2941114629184127,2.869136129992315,1.0000000000000002,0
90,80,37,43,2555.3848412101283,4482.512613319963,24.089097151372915,124.83935083375736,49,0.5700786726280753,0,0.3125,1494.1708711066542,851.7949470700428,0.5700786723737186,0.5700786723737186,0.33440842206699367,2.3817485141402406,1.0000000000000002,0
90,92,47,45,3277.576197015897,5290.750851077652,21.88233319632345,128.88617866780635,57,0.6194916919455409,0,0.2826086956521739,1763.5836170258842,1092.525399005299,0.6194916917113618,0.6194916917113618,0.3233542472449142,2.9091119396541414,0.9999999999999999,0
90,91,46,45,2762.2559407842373,4525.265235232328,19.373728510418566,118.35893424485467,52,0.6104075223409561,0,0.3076923076923077,1508.421745077443,920.7519802614124,0.6104075220711785,0.6104075220711785,0.3799113397060649,2.754560079544338,1.0000000000000002,1
90,83,40,43,2831.1342724844235,5420.427100179152,31.196299128852168,135.62374875424277,46,0.5223083383721815,0,0.26506024096385544,1806.8090333930506,943.7114241614745,0.522308338179463,0.522308338179463,0.3945774118719456,1.8828081616730759,1,0
90,88,46,42,3131.4069587477975,6062.7382770782115,33.310583162845596,137.13999025997265,51,0.5165004351367781,0.14010063471546175,0.2727272727272727,2020.9127590260705,1043.8023195825992,0.516500434966393,0.516500434966393,0.326098605681035,1.8898304252097993,0.9999999999999997,0
90,93,47,46,3270.153389539094,5476.577672616864,23.724992291158824,127.04718784759187,55,0.5971162255751237,0.0022243352373442216,0.25806451612903225,1825.525890872288,1090.0511298463646,0.5971162253570619,0.5971162253570619,0.35066627591669414,2.2773676016470996,0.9999999999999997,0
90,90,44,46,3156.805312503442,5289.677217470579,23.69857672185703,127.3444911402225,51,0.5967860007564277,0,0.26666666666666666,1763.2257391568598,1052.2684375011474,0.596786000530786,0.596786000530786,0.4148066601324001,2.309457295369887,1,0
90,92,42,50,2984.757026080009,5852.403156230435,31.170066632069833,130.32017843793182,55,0.5100053680328649,0,0.2826086956521739,1950.8010520768119,994.9190086933363,0.5100053678585756,0.5100053678585756,0.2778296367198476,1.76556456361928,1,0
90,86,42,44,2890.86539630134,5394.809873494727,29.115633455737093,130.2399750696891,47,0.5358604776729218,0.007005459504134892,0.2558139534883721,1798.2699578315758,963.6217987671133,0.535860477474264,0.535860477474264,0.4713031819099845,1.8913255462801972,0.9999999999999997,1
90,100,51,49,3401.164881144071,6070.207436113087,26.69042554969017,130.5394255211966,57,0.5603045557140994,0,0.27,2023.4024787043625,1133.7216270480237,0.5603045555294914,0.5603045555294914,0.3284187723269283,2.1267198993882785,0.9999999999999999,0
90,99,49,50,3411.4020156834445,6611.691738929465,32.32615882066686,135.7863545450072,53,0.5159650736711203,0.046797496253037196,0.26262626262626265,2203.8972463098216,1137.134005227815,0.5159650735150438,0.5159650735150438,0.30962587960108745,1.6718867466056968,0.9999999999999999,0
90,94,46,48,3182.5424599238263,6155.51103662904,31.627325284098017,137.59310807610188,52,0.5170232723926148,0,0.26595744680851063,2051.83701220968,1060.8474866412755,0.5170232722246279,0.5170232722246279,0.38349165444718203,1.9033305498055748,1.0000000000000002,0
90,104,53,51,3567.6833283724523,6373.409410220418,26.978135402384304,131.56150772386678,63,0.559776267015191,0,0.2692307692307692,2124.469803406806,1189.2277761241508,0.5597762668395312,0.5597762668395312,0.38978372876237727,2.336378215792072,1.0000000000000002,0
90,86,42,44,2984.7518624897557,5079.511441439245,24.35766952266851,127.30758760387603,48,0.5876060909228783,0,0.26744186046511625,1693.1704804797482,994.9172874965852,0.587606090691515,0.587606090691515,0.32730949014689975,2.425748833468876,0.9999999999999997,0
90,106,52,54,3276.303216852244,7356.843447956695,38.495662557589164,132.85911978281123,58,0.44534089104707947,0.10981768888098586,0.2830188679245283,2452.2811493188983,1092.1010722840813,0.44534089092601103,0.44534089092601103,0.416797307696494,1.3859399272817376,1,0
90,87,43,44,2795.318774193741,5480.342896042513,30.862346228146777,129.9376196044831,49,0.5100627509461579,0.011769264939950452,0.25287356321839083,1826.7809653475042,931.7729247312469,0.5100627507600153,0.5100627507600153,0.3088518576147036,1.8446298449653373,0.9999999999999997,0
90,98,50,48,3486.9757997461465,6408.366005055465,29.810104135809347,133.90389955028996,58,0.5441286899735742,0.08160125271003393,0.2653061224489796,2136.1220016851553,1162.325266582049,0.5441286898037561,0.5441286898037561,0.3758205521774258,1.973326196809362,1,0
90,85,41,44,2737.470132546594,5371.0304744429395,30.983062845839385,132.01781406894557,46,0.5096731707374719,0,0.27058823529411763,1790.3434914809798,912.490044182198,0.5096731705476858,0.5096731705476858,0.3369637040298229,1.86308721783832,0.9999999999999997,0
90,88,43,45,2784.828030484343,5648.6747511685835,32.54371273504819,132.77253830207695,51,0.4930055548720023,0,0.26136363636363635,1882.8915837228612,928.2760101614476,0.4930055546974461,0.4930055546974461,0.27689315095219497,1.7218591716984437,1,0
90,92,48,44,3136.3097938574388,5947.775599710713,30.559410933187777,134.7425965369616,54,0.5273080231007158,0.047278365082044416,0.2717391304347826,1982.5918665702377,1045.4365979524796,0.5273080229234032,0.5273080229234032,0.29533741261249025,2.0193385424896793,0.9999999999999999,0
90,98,47,51,2969.0552758933004,6257.917085394496,33.559814382665266,129.59443781332246,57,0.4744478450103473,0,0.2653061224489796,2085.9723617981654,989.6850919644335,0.47444784485871616,0.47444784485871616,0.3154399987103313,1.7976152904631975,1,0
90,83,41,42,2809.019494953779,5166.957030855671,28.408885974721617,135.59995872566034,51,0.5436506395612394,0,0.27710843373493976,1722.3190102852238,936.3398316512597,0.5436506393508058,0.5436506393508058,0.30841064998220213,2.3514826130738413,0.9999999999999999,1
90,103,51,52,3494.255364506622,6673.466958708408,30.86613198254161,133.99538301031342,52,0.5236042053708317,0.011508303648134266,0.2524271844660194,2224.488986236136,1164.7517881688739,0.5236042052139106,0.5236042052139106,0.22779140779538096,1.8104340192327453,0.9999999999999999,0
90,85,42,43,3029.0251776490163,4941.994231967573,22.505518286100678,130.97911852594092,50,0.6129155630014049,0,0.2823529411764706,1647.3314106558576,1009.6750592163388,0.6129155627533611,0.6129155627533611,0.437086608820606,2.668106259074737,0.9999999999999999,0
90,95,47,48,3142.557982526383,6016.702796227675,30.254155933697806,131.36834214412397,52,0.5223056694730516,0.0063322078273008175,0.25263157894736843,2005.5675987425584,1047.5193275087943,0.5223056692994329,0.5223056692994329,0.4117026045665592,1.7621433074218478,1,0
90,88,43,45,3115.654628875502,5610.193688396147,28.347034767280046,134.50873487613754,46,0.5553559825865576,0,0.26136363636363635,1870.0645627987158,1038.5515429585007,0.5553559823885765,0.5553559823885765,0.3640485557122911,1.9528771786017793,0.9999999999999996,0
90,94,49,45,3041.6814082319884,6400.274249130268,35.72971107338594,137.68156835653573,53,0.4752423551490906,0.07312214716142962,0.26595744680851063,2133.424749710089,1013.8938027439962,0.4752423550005838,0.4752423550005838,0.4132583017090427,1.882903818953055,1.0000000000000002,1
90,89,45,44,2969.749185959226,5859.039588763938,32.463937110165304,131.662721558433,48,0.5068662091219762,0.09408680355559418,0.2696629213483146,1953.013196254646,989.916395319742,0.506866208948956,0.506866208948956,0.3453041804609166,1.7758319792426212,1.0000000000000002,0
90,86,43,43,3050.9604779866368,5546.982180300986,29.023508166445932,136.6441067825706,50,0.5500216835510126,0,0.2558139534883721,1848.9940601003289,1016.9868259955456,0.5500216833526987,0.5500216833526987,0.3403824297819303,2.280903637145438,1,0
90,92,46,46,2879.774362192781,6148.2089051861,35.526462423840414,136.34118823085757,48,0.4683924060054724,0.010659056602684736,0.25,2049.4029683953668,959.9247873975937,0.4683924058531053,0.4683924058531053,0.47360711449444554,1.5192199221085194,0.9999999999999997,0
90,87,44,43,2804.70390031528,5696.319246139619,33.23695799798091,132.03320312046193,48,0.4923712626752177,0.0660635433062472,0.26436781609195403,1898.7730820465397,934.9013001050934,0.49237126250234425,0.49237126250234425,0.3679184010648355,1.7837006431296512,0.9999999999999999,0
90,85,42,43,2820.1767131813876,5557.304752199898,32.20150634139425,133.48983670582587,45,0.5074720279749871,0.028880965126412583,0.25882352941176473,1852.434917399966,940.0589043937958,0.5074720277923547,0.5074720277923547,0.3562948814168443,1.6625119043994383,1,0
90,93,48,45,3356.181647612216,5638.975344413862,24.54616878281344,132.65487575689744,51,0.5951757973798864,0,0.27956989247311825,1879.658448137954,1118.7272158707385,0.5951757971687928,0.5951757971687928,0.32153295997124487,2.1415309150921082,0.9999999999999998,0
90,91,43,48,3100.02723425329,6226.182674782032,34.35335648932685,138.12921531694116,49,0.49790174745618343,0.006177725525776001,0.26373626373626374,2075.394224927344,1033.3424114177633,0.4979017472962454,0.4979017472962454,0.3726583108848488,1.7616549166408637,1,0
90,96,50,46,3472.4344196897155,6030.2026342856325,26.643418902040793,133.1320524609783,50,0.5758404202490347,0.04677336546932198,0.2708333333333333,2010.0675447618776,1157.4781398965717,0.5758404200580493,0.5758404200580493,0.3846482980042491,2.0239690750889374,1,0
90,83,42,41,2649.5851592154618,5379.36850337613,32.88895595374297,133.10459056912373,49,0.4925457620276464,0.02397683358747138,0.25301204819277107,1793.12283445871,883.1950530718206,0.49254576184452237,0.49254576184452237,0.3622581137503406,1.8989814140896042,0.9999999999999998,0
90,91,44,47,3066.4933329828186,5461.988037361835,26.324117630538673,126.54431716378461,48,0.5614243955580913,0,0.26373626373626374,1820.6626791206118,1022.1644443276062,0.5614243953525163,0.5614243953525163,0.35655837307232185,1.9915263313693026,0.9999999999999999,0
90,89,47,42,3044.8489184176324,6091.788359033509,34.23527461366153,136.139877015164,49,0.4998284146563627,0.1400539205748308,0.2696629213483146,2030.5961196778362,1014.9496394725442,0.4998284144922636,0.4998284144922636,0.3739730333020684,1.7075076807103096,1.0000000000000002,0
90,102,48,54,3145.0894683690444,6248.895447460036,30.429470383245032,127.97200062379703,58,0.5033032628420937,0,0.28431372549019607,2082.9651491533455,1048.3631561230147,0.5033032626810081,0.5033032626810081,0.2847840194736515,1.8242716407194035,1.0000000000000002,0
90,90,44,46,3060.21611620018,5929.462903523757,31.88051985915086,133.38457274695315,53,0.5161034254663189,0.04402625869667409,0.26666666666666666,1976.487634507919,1020.0720387333932,0.5161034252922378,0.5161034252922378,0.41070500124698256,1.8380811527203762,1,0
90,82,41,41,2528.8261418762063,4714.312951671349,26.65227816823345,124.76480099908159,47,0.5364145671413807,0,0.2682926829268293,1571.4376505571163,842.9420472920688,0.5364145669138123,0.5364145669138123,0.3145573097665611,2.024226543605525,1,0
90,97,49,48,3156.8521415704713,5779.821879172729,27.04092512992017,128.23185655685666,57,0.5461850221370713,0,0.26804123711340205,1926.6072930575763,1052.284047190157,0.5461850219480741,0.5461850219480741,0.39552390097216433,2.2317095314758504,0.9999999999999999,0
90,89,45,44,3117.8832329184,5780.2373789882695,29.914091528874927,136.46890858216184,51,0.5394040119723815,0.01240312437430613,0.25842696629213485,1926.74579299609,1039.2944109728,0.5394040117857443,0.5394040117857443,0.32989626105528297,2.0128012741170918,1.0000000000000002,0
90,99,52,47,3839.793739955129,6302.154132720691,24.87232719965213,136.0581709879303,55,0.609282740231581,0.06476010129872112,0.2727272727272727,2100.7180442402305,1279.9312466517097,0.6092827400382241,0.6092827400382241,0.3019391850703163,2.461202909651021,1.0000000000000002,0
90,92,46,46,2876.4407809043105,6119.8617636199815,35.25457589908336,130.98199850625255,49,0.4700172800525545,0.09022264215422915,0.2717391304347826,2039.9539212066604,958.8135936347702,0.47001727989895065,0.47001727989895065,0.3671003889127482,1.3806040163103326,0.9999999999999999,1
90,98,47,51,3261.51855686527,6692.185367212089,35.00680418721245,134.79378019303073,53,0.4873622557374902,0.0548828545403357,0.2755102040816326,2230.7284557373628,1087.1728522884234,0.48736225559183916,0.48736225559183916,0.4118840219061537,1.5270318544230344,0.9999999999999997,0
90,98,47,51,3229.929169283413,6298.955187377142,31.316592021364595,132.9130308660776,56,0.5127722094678958,0,0.2653061224489796,2099.6517291257137,1076.6430564278044,0.512772209305084,0.512772209305084,0.3168000238662096,1.8306225500976963,0.9999999999999994,0
90,94,46,48,3117.5622237691946,6519.943008766087,36.19554026592436,135.90653623855064,52,0.47815789480053167,0.08617865362146016,0.2765957446808511,2173.3143362553624,1039.187407923065,0.4781578946538563,0.4781578946538563,0.30899330501044664,1.6174850834480627,0.9999999999999999,1
90,87,46,41,3086.809608851485,5289.042479784955,25.31302150498242,131.4339562840584,51,0.5836235235519165,0.02814748858289129,0.28735632183908044,1763.0141599283181,1028.9365362838282,0.5836235233312249,0.5836235233312249,0.3179124784953189,2.3409887032788137,0.9999999999999996,1
90,93,48,45,3099.305503400694,6197.781424344166,33.31694538648897,135.76246450107988,51,0.500066925678746,0.06634177099580763,0.25806451612903225,2065.9271414480554,1033.101834466898,0.5000669255173764,0.5000669255173764,0.34759411660568584,1.8231738912691844,1,1
90,80,40,40,2606.1787373557695,4841.889231406751,27.94638117563725,130.05537727167405,44,0.5382565796657681,0,0.2625,1613.9630771355835,868.7262457852565,0.538256579443435,0.538256579443435,0.3127214697476003,1.9735263230854068,1,0
90,97,48,49,3092.2706212376243,5922.1329661205245,29.1738386070402,132.99286068030383,56,0.5221548787245749,0,0.27835051546391754,1974.0443220401748,1030.7568737458748,0.5221548785482347,0.5221548785482347,0.3548668846554799,2.0801162773949855,0.9999999999999997,0
